id,title,release_date,moby_score,moby_url,platforms,genres,developers,publishers
13652,Psi-Ops: The Mindgate Conspiracy,2004-06-14,7.82,https://www.mobygames.com/game/13652/psi-ops-the-mindgate-conspiracy/,"Windows, PlayStation 2, Xbox","Action, Sci-fi / futuristic, Shooter, Cyberpunk / dark sci-fi, Spy / espionage, Behind view, Direct control, Regional differences","Midway Games, Inc.","Capcom Co., Ltd., Noviy Disk, ZOO Digital Publishing Ltd., Midway Home Entertainment, Inc."
51960,FIFA Soccer 11,2010-09-28,7.82,https://www.mobygames.com/game/51960/fifa-soccer-11/,"Xbox 360, PlayStation 3","Sports, Football (European) / Soccer, Licensed, 2D scrolling, Direct control, Regional differences",Electronic Arts Canada,"ak tronic Software & Services GmbH, Electronic Arts, Inc."
28400,Silent Hunter: Wolves of the Pacific,2007-03-22,7.81,https://www.mobygames.com/game/28400/silent-hunter-wolves-of-the-pacific/,Windows,"Action, Simulation, Strategy / tactics, 1st-person, Historical events, Real-time, Naval / watercraft, 3rd-person (Other), Vehicular combat, World War II, Regional differences",Ubisoft SRL,"Ubisoft Entertainment SA, Buka Entertainment, ak tronic Software & Services GmbH"
12938,Painkiller,2004-04-07,7.8,https://www.mobygames.com/game/12938/painkiller/,Windows,"Action, 1st-person, Shooter, Horror, Direct control, Regional differences","People Can Fly, Sp. z o.o.","DreamCatcher Europe SA, Akella, DreamCatcher Interactive Inc., M3 Entertainment Corporation"
6966,Zombies Ate My Neighbors,1993,7.8,https://www.mobygames.com/game/6966/zombies-ate-my-neighbors/,"SNES, Genesis, Wii, Antstream","Action, Shooter, Horror, Diagonal-down, 2D scrolling, Direct control, Regional differences","LucasArts Entertainment Company LLC, LucasArts","LucasArts Entertainment Company LLC, LucasArts, Konami, Inc."
133568,Final Fantasy VIII: Remastered,2019-09-03,7.8,https://www.mobygames.com/game/133568/final-fantasy-viii-remastered/,"Windows, PlayStation 4, Xbox One, Nintendo Switch, iPad, Android, Windows Apps, iPhone, PlayStation Now","Sci-fi / futuristic, Real-time, Role-playing (RPG), Anime / Manga, Fantasy, Turn-based, 3rd-person (Other), Regional differences","Square Co., Ltd.","Square Enix Co., Ltd., Square Enix, Inc., Square Enix Limited"
43378,Borderlands,2009-10-20,7.8,https://www.mobygames.com/game/43378/borderlands/,"Windows, Xbox 360, PlayStation 3, Xbox One, OnLive","1st-person, Sci-fi / futuristic, Shooter, Role-playing (RPG), Action RPG, Direct control, Regional differences",Gearbox Software LLC,"2K Games, Inc., Cenega Poland Sp. z o.o., 1C Company, ak tronic Software & Services GmbH"
2062,Castlevania,1986-09-26,7.8,https://www.mobygames.com/game/2062/castlevania/,"DOS, Game Boy Advance, Amiga, NES, Commodore 64, J2ME, Wii, Nintendo 3DS, Wii U, Arcade, Nintendo Switch, PlayStation 4","Action, Side view, Platform, Fantasy, Horror, 2D scrolling, Regional differences",Konami Industry Co. Ltd.,"Nintendo of Europe GmbH, Konami Industry Co. Ltd., Nintendo Co., Ltd., Nintendo of America Inc., Konami Co., Ltd., Konami Digital Entertainment GmbH, Konami Digital Entertainment Co., Ltd., Konami Digital Entertainment, Inc., HAMSTER Corporation, Konami, Inc."
4456,Twisted Metal: Black,2001-06-18,7.79,https://www.mobygames.com/game/4456/twisted-metal-black/,"PlayStation 2, PlayStation 3, PlayStation 4","Racing / Driving, Arcade, Post-apocalyptic, Behind view, Vehicular combat, Automobile, Regional differences",Incog Inc. Entertainment,"Sony Computer Entertainment Europe Ltd., Sony Computer Entertainment America Inc., Sony Computer Entertainment America LLC"
72602,Wolfenstein: The Old Blood,2015-05-04,7.79,https://www.mobygames.com/game/72602/wolfenstein-the-old-blood/,"Windows, PlayStation 4, Xbox One, Xbox Cloud Gaming, Windows Apps","Action, 1st-person, Shooter, Fantasy, Stealth, Regional differences",ZeniMax Sweden AB,"Bethesda Softworks LLC, ZeniMax Media Inc., ak tronic Software & Services GmbH"
53735,FIFA Soccer 12,2011-09-27,7.78,https://www.mobygames.com/game/53735/fifa-soccer-12/,"Windows, Xbox 360, Macintosh, PlayStation 3","Sports, Football (European) / Soccer, Licensed, Diagonal-down, 2D scrolling, Regional differences",Electronic Arts Canada,"Electronic Arts, Inc., ak tronic Software & Services GmbH"
3321,Resident Evil 3: Nemesis,1999-09-22,7.78,https://www.mobygames.com/game/3321/resident-evil-3-nemesis/,"Windows, PlayStation, Dreamcast, GameCube, PSP, PlayStation 3, PS Vita","Action, Shooter, Puzzle elements, Horror, Survival horror, 3rd-person (Other), Cinematic camera, Direct control, Contemporary, North America, Regional differences","Capcom Co., Ltd.","Eidos Interactive Limited, Capcom Co., Ltd., Acer TWP Corp, Akella"
852,Crusader: No Regret,1996-09-12,7.78,https://www.mobygames.com/game/852/crusader-no-regret/,"DOS, Windows, Macintosh","Action, Sci-fi / futuristic, Shooter, Isometric, Diagonal-down, Direct control, Regional differences","ORIGIN Systems, Inc.","Electronic Arts, Inc."
11193,Streets of Rage 3,1994-03-18,7.77,https://www.mobygames.com/game/11193/streets-of-rage-3/,"Windows, Genesis, Wii, iPhone, Linux, Macintosh","Action, Side view, Anime / Manga, Beat 'em up / brawler, 2D scrolling, Regional differences",Sega AM7 R&D Division,"SEGA Enterprises Ltd., Tec Toy Indústria de Brinquedos S.A., SEGA Europe Ltd., SEGA of America, Inc., SEGA Games Co., Ltd."
845,SWAT 3: Close Quarters Battle,1999-11-23,7.77,https://www.mobygames.com/game/845/swat-3-close-quarters-battle/,Windows,"Action, Simulation, 1st-person, Shooter, Crime, Behind view, Tactical shooter, Direct control, Contemporary, Regional differences","Sierra On-Line, Inc.","Sierra Entertainment, Inc., Pointsoft GmbH, 1C Company, Sierra On-Line, Inc."
62741,Dota 2,2013-07-09,7.76,https://www.mobygames.com/game/62741/dota-2/,"Linux, Windows, Macintosh","Strategy / tactics, Real-time, Fantasy, Diagonal-down, Free camera, Regional differences, Gambling elements",Valve Corporation,Valve Corporation
9230,Tenchu: Wrath of Heaven,2003-03-04,7.75,https://www.mobygames.com/game/9230/tenchu-wrath-of-heaven/,PlayStation 2,"Action, Martial arts, Fantasy, Stealth, 3rd-person (Other), Japan (Ancient/Classical/Medieval), Regional differences",K2 LLC,"Activision Publishing, Inc., FromSoftware, Inc., MEGA Enterprise Co., Ltd."
9743,Decathlete,1995,7.74,https://www.mobygames.com/game/9743/decathlete/,"SEGA Saturn, Arcade","Sports, Olympiad / mixed sports, 3rd-person (Other), Regional differences","Sega AM3 R&D Division, SEGA Enterprises Ltd.","Tec Toy Indústria de Brinquedos S.A., SEGA of America, Inc., SEGA Enterprises Ltd."
7208,Super Contra,1988-01,7.74,https://www.mobygames.com/game/7208/super-contra/,"DOS, Amiga, NES, Xbox 360, Wii, Nintendo 3DS, Wii U, Arcade","Action, Arcade, Top-down, Side view, Platform, Shooter, Regional differences",Konami Industry Co. Ltd.,"Nintendo of America Inc., Konami Industry Co. Ltd., Konami, Inc., Konami Digital Entertainment, Inc., Konami Co., Ltd., Konami Digital Entertainment GmbH, Konami Digital Entertainment Co., Ltd."
12511,The Suffering,2004-03-09,7.74,https://www.mobygames.com/game/12511/the-suffering/,"Windows, PlayStation 2, Xbox","Action, Shooter, Horror, Survival horror, Behind view, Direct control, Regional differences","Surreal Software, Inc.","Encore Software, Inc., ZOO Digital Publishing Ltd., Noviy Disk, Midway Home Entertainment, Inc."
33714,Tom Clancy's Rainbow Six: Vegas 2,2008-03-18,7.74,https://www.mobygames.com/game/33714/tom-clancys-rainbow-six-vegas-2/,"Windows, Xbox 360, PlayStation 3","Action, 1st-person, Shooter, Licensed, Behind view, Tactical shooter, Direct control, North America, Regional differences",Ubisoft Entertainment Inc.,"Russobit-M, Ubisoft Entertainment SA, ak tronic Software & Services GmbH, Game Factory Interactive Ltd."
5212,FireFly Studios' Stronghold,2001-10-12,7.73,https://www.mobygames.com/game/5212/firefly-studios-stronghold/,"Windows, Macintosh","Simulation, Strategy / tactics, Real-time, Isometric, Managerial / business simulation, Diagonal-down, Free camera, City building / construction simulation, Point and select, Multiple units/characters control, Europe, Medieval, Regional differences, Real-time strategy (RTS)",FireFly Studios Ltd.,"ak tronic Software & Services GmbH, Take-Two Interactive Software, Inc., 1C Company, FireFly Studios Ltd., Gathering of Developers, Inc., Gathering, MacSoft"
5557,Tom Clancy's Ghost Recon,2001-11-13,7.73,https://www.mobygames.com/game/5557/tom-clancys-ghost-recon/,"Windows, PlayStation 2, Xbox, GameCube, Macintosh, PlayStation 3","Action, Simulation, Strategy / tactics, 1st-person, Shooter, Licensed, Regional differences","Red Storm Entertainment, Inc.","Russobit-M, ak tronic Software & Services GmbH, Ubisoft Entertainment SA, Media-Service 2000, Microsoft Corporation, New Media Generation, astragon Software GmbH, Aspyr Media, Inc., Ubi Soft Entertainment Software, Game Factory Interactive Ltd."
12588,Wonder Boy in Monster Land,1987-08,7.72,https://www.mobygames.com/game/12588/wonder-boy-in-monster-land/,"Amiga, Atari ST, SEGA Master System, Commodore 64, TurboGrafx-16, ZX Spectrum, Amstrad CPC, PlayStation 3, Wii, Arcade, Nintendo Switch","Action, Side view, Platform, Licensed, 2D scrolling, RPG elements, Regional differences",Escape,"SEGA Corporation, SEGA Enterprises Ltd., SEGA Europe Ltd., SEGA Games Co., Ltd., Hudson Soft Company, Ltd., Activision, Inc., SEGA of America, Inc."
8076,Dragon Warrior IV,1990-02-11,7.72,https://www.mobygames.com/game/8076/dragon-warrior-iv/,NES,"Top-down, Role-playing (RPG), Fantasy, Turn-based, Japanese-style RPG (JRPG), Regional differences","Chunsoft Co., Ltd.","Enix America Corporation, Enix Corporation"
637,The Wheel of Time,1999-11-15,7.72,https://www.mobygames.com/game/637/the-wheel-of-time/,Windows,"Action, 1st-person, Fantasy, Licensed, Direct control, Regional differences",Legend Entertainment Company,"GT Interactive Software Corp., Night Dive Studios, LLC, SourceNext Corporation, Infogrames, Inc."
58727,Call of Duty: Black Ops II,2012-11-12,7.71,https://www.mobygames.com/game/58727/call-of-duty-black-ops-ii/,"Windows, Xbox 360, PlayStation 3, Wii U","Action, 1st-person, Sci-fi / futuristic, Flight / aviation, Shooter, War, Direct control, Automobile, Africa, Contemporary, Middle East, North America, Regional differences",Treyarch Corporation,"ak tronic Software & Services GmbH, Activision Publishing, Inc."
3798,Rival Schools,1997-12,7.71,https://www.mobygames.com/game/3798/rival-schools/,"PlayStation, Arcade, PSP, PS Vita, PlayStation 3","Action, Side view, Fighting, Regional differences","Capcom Co., Ltd.","Capcom Co., Ltd."
7011,Illusion of Gaia,1993-11-27,7.71,https://www.mobygames.com/game/7011/illusion-of-gaia/,SNES,"Top-down, Role-playing (RPG), Fantasy, 2D scrolling, Action RPG, Regional differences","Quintet Co., Ltd.","Enix Corporation, Nintendo of Europe GmbH, Nintendo of America Inc., Nintendo Australia Pty., Ltd."
41775,Men of War,2009-02-27,7.7,https://www.mobygames.com/game/41775/men-of-war/,Windows,"Strategy / tactics, Real-time, War, Diagonal-down, Free camera, Point and select, Multiple units/characters control, World War II, Regional differences",Best Way,"Aspyr Media, Inc., Morphicon Limited, 1C Publishing EU s.r.o., 1C Company, Fulqrum Publishing s.r.o., 505 Games S.R.L."
62380,If My Heart Had Wings,2013-06-27,7.7,https://www.mobygames.com/game/62380/if-my-heart-had-wings/,"Windows, Nintendo Switch, iPhone, iPad, Android","Adventure, 1st-person, Anime / Manga, Adult, Visual novel, Regional differences","Pulltop, MoeNovel","MoeNovel, WillPlus Ltd."
204521,SEGA Genesis Mini 2,2022-10-27,7.7,https://www.mobygames.com/game/204521/sega-genesis-mini-2/,Dedicated console,"Compilation, Regional differences","M2 Co., Ltd., SEGA Games Co., Ltd.","SEGA Games Co., Ltd."
5027,The King of Fighters '97,1997-07-28,7.7,https://www.mobygames.com/game/5027/the-king-of-fighters-97/,"PlayStation, SEGA Saturn, Neo Geo, PSP, Neo Geo CD, PlayStation 3, Wii, iPhone, Android, iPad, PS Vita, Windows Apps, PlayStation 4, Xbox One, Arcade, Nintendo Switch","Action, Side view, Fighting, Anime / Manga, 2D scrolling, Regional differences",SNK Corporation,"HAMSTER Corporation, SNK Playmore Corporation, Playmore Corporation, D4 Enterprise, Inc., SNK Corporation"
6033,Mario's Picross,1995-03-14,7.7,https://www.mobygames.com/game/6033/marios-picross/,"Game Boy, Nintendo 3DS","Top-down, Puzzle, Fixed / flip-screen, Point and select, Regional differences",Jupiter Corp.,"Nintendo Co., Ltd."
851,Crusader: No Remorse,1995-09,7.69,https://www.mobygames.com/game/851/crusader-no-remorse/,"DOS, Windows, PlayStation, SEGA Saturn, Macintosh","Action, Sci-fi / futuristic, Shooter, Isometric, Diagonal-down, Direct control, Regional differences","ORIGIN Systems, Inc.","Electronic Arts, Inc."
30992,Bionic Commando,1988-07-20,7.68,https://www.mobygames.com/game/30992/bionic-commando/,NES,"Action, Sci-fi / futuristic, Side view, Platform, Shooter, Metroidvania, 2D scrolling, Direct control, Regional differences","Capcom Co., Ltd.","Capcom Co., Ltd."
23915,Call of Juarez,2006-09-07,7.68,https://www.mobygames.com/game/23915/call-of-juarez/,"Windows, Xbox 360","Action, 1st-person, Shooter, Stealth, Western, Regional differences",Techland Sp. z o.o.,"ak tronic Software & Services GmbH, Techland Sp. z o.o., Ubisoft Entertainment SA, 1C Company"
962,Tom Clancy's Rainbow Six,1998-08-21,7.68,https://www.mobygames.com/game/962/tom-clancys-rainbow-six/,"Windows, PlayStation, Nintendo 64, PSP, Macintosh, PlayStation 3, PS Vita","Action, Simulation, 1st-person, Shooter, Licensed, Behind view, Tactical shooter, Regional differences","Saffire, Inc, Rebellion Developments Ltd., Red Storm Entertainment, Inc.","Ubisoft Entertainment SA, Red Storm Entertainment, Inc., ak tronic Software & Services GmbH, Pointsoft GmbH, Infogrames Japan KK, CyberFront Corporation, Red Storm Entertainment, Ltd., Syscom Entertainment Inc., MacSoft, Novitas GmbH, Ubi Soft Entertainment Software"
36914,Brothers in Arms: Hell's Highway,2008-09-23,7.68,https://www.mobygames.com/game/36914/brothers-in-arms-hells-highway/,"Windows, Xbox 360, PlayStation 3","Action, 1st-person, Historical events, Shooter, Behind view, Direct control, World War II, Regional differences",Gearbox Software LLC,"Buka Entertainment, Ubisoft Entertainment SA"
60789,God of War: Ascension,2013-03-12,7.68,https://www.mobygames.com/game/60789/god-of-war-ascension/,PlayStation 3,"Action, Hack and slash, Fantasy, 3rd-person (Other), Quick Time Events (QTEs), Regional differences",SCE Studio Santa Monica,Sony Computer Entertainment America LLC
617,"Harlan Ellison: I Have No Mouth, and I Must Scream",1995,7.67,https://www.mobygames.com/game/617/harlan-ellison-i-have-no-mouth-and-i-must-scream/,"Linux, DOS, Windows, Macintosh, iPhone, Android, iPad","Adventure, Real-time, Post-apocalyptic, Cyberpunk / dark sci-fi, Licensed, Horror, 3rd-person (Other), Fixed / flip-screen, Graphic adventure, Point and select, Regional differences","Dreamers Guild, The","MGM Interactive, Acclaim Entertainment, Inc., DotEmu SAS, Night Dive Studios, LLC, Cyberdreams, Inc."
9559,Tomba! 2: The Evil Swine Return,1999-10-28,7.67,https://www.mobygames.com/game/9559/tomba-2-the-evil-swine-return/,"PlayStation, PSP, PlayStation 3, PS Vita","Action, Side view, Platform, Metroidvania, Fantasy, 3rd-person (Other), Diagonal-down, 2D scrolling, RPG elements, Direct control, Regional differences","Whoopee Camp Co., Ltd.","MonkeyPaw Games Inc., Whoopee Camp Co., Ltd., Sony Computer Entertainment Europe Ltd., Sony Computer Entertainment America Inc."
551,Syndicate Wars,1996-10,7.66,https://www.mobygames.com/game/551/syndicate-wars/,"DOS, Windows, PlayStation, PSP, PlayStation 3, Macintosh","Action, Strategy / tactics, Real-time, Cyberpunk / dark sci-fi, Diagonal-down, Regional differences","Bullfrog Productions, Ltd.","Electronic Arts, Inc."
18955,Unreal Championship 2: The Liandri Conflict,2005-04-18,7.66,https://www.mobygames.com/game/18955/unreal-championship-2-the-liandri-conflict/,"Xbox, Xbox One","Action, 1st-person, Sci-fi / futuristic, Shooter, Behind view, Direct control, Regional differences","Epic Games, Inc.","Midway Home Entertainment, Inc., Epic Games, Inc."
20705,Call of Cthulhu: Dark Corners of the Earth,2005-10-24,7.66,https://www.mobygames.com/game/20705/call-of-cthulhu-dark-corners-of-the-earth/,"Windows, Xbox","Action, 1st-person, Detective / mystery, Licensed, Horror, Stealth, Survival horror, Interwar, Regional differences",Headfirst Productions,"Ubisoft Entertainment SA, Bethesda Softworks LLC, 1C Company, 2K Games, Inc."
